Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,143420,-,-,-,39.53,-105.3,-7,2543,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure
2015,2,13,16,30,38,752,179,38,752,179,-1,0.866,0.9,65.89,4,750.0
2015,2,13,17,30,0,0,0,0,0,0,-5,0.10300000000000001,0.6000000000000001,59.18,2,750.0
2015,2,13,18,30,0,0,0,0,0,0,-5,0.10300000000000001,0.6000000000000001,60.18,0,750.0
2015,2,13,19,30,0,0,0,0,0,0,-6,0.10300000000000001,1.0,63.08,0,750.0
2015,2,13,20,30,0,0,0,0,0,0,-6,0.10300000000000001,1.3,60.83,-1,750.0
2015,2,13,21,30,0,0,0,0,0,0,-7,0.10300000000000001,1.5,62.35,-2,750.0
2015,2,13,22,30,0,0,0,0,0,0,-7,0.10300000000000001,1.6,63.83,-3,750.0
2015,2,13,23,30,0,0,0,0,0,0,-8,0.10300000000000001,1.7000000000000002,60.870000000000005,-3,750.0
2015,2,14,0,30,0,0,0,0,0,0,-9,0.10300000000000001,1.8,62.47,-3,750.0
2015,2,14,1,30,0,0,0,0,0,0,-9,0.10300000000000001,2.0,60.33,-3,750.0
2015,2,14,2,30,0,0,0,0,0,0,-9,0.10300000000000001,2.2,54.370000000000005,-3,750.0
2015,2,14,3,30,0,0,0,0,0,0,-10,0.10300000000000001,2.3000000000000003,53.13,-3,750.0
2015,2,14,4,30,0,0,0,0,0,0,-10,0.10300000000000001,2.4000000000000004,51.9,-3,740.0
2015,2,14,5,30,0,0,0,0,0,0,-10,0.10300000000000001,2.3000000000000003,50.38,-3,740.0
2015,2,14,6,30,0,0,0,0,0,0,-11,0.10300000000000001,2.3000000000000003,45.49,-1,740.0
2015,2,14,7,30,25,558,80,25,558,80,-9,0.10300000000000001,2.7,41.65,2,740.0
2015,2,14,8,30,52,0,52,45,842,275,-7,0.10300000000000001,2.8000000000000003,36.660000000000004,5,740.0
2015,2,14,9,30,181,54,204,54,952,456,-7,0.10300000000000001,2.1,30.79,8,740.0
2015,2,14,10,30,113,0,113,61,1002,593,-8,0.10300000000000001,1.8,24.27,11,740.0
2015,2,14,11,30,300,129,377,66,1021,673,-9,0.10300000000000001,2.3000000000000003,22.03,12,740.0
2015,2,14,12,30,217,18,228,69,1018,689,-8,0.10300000000000001,2.8000000000000003,22.7,12,740.0
2015,2,14,13,30,277,92,329,71,996,639,-7,0.10300000000000001,2.7,25.73,11,740.0
2015,2,14,14,30,225,88,268,67,954,528,-6,0.10300000000000001,1.7000000000000002,31.55,10,740.0
2015,2,14,15,30,148,289,251,58,875,368,-2,0.10300000000000001,0.8,48.79,7,740.0
2015,2,14,16,30,77,84,93,42,695,175,-1,0.10300000000000001,0.6000000000000001,60.93,5,740.0
2015,2,14,17,30,0,0,0,0,0,0,-4,0.866,0.9,58.85,3,740.0
2015,2,14,18,30,0,0,0,0,0,0,-4,0.866,1.5,60.63,1,740.0
2015,2,14,19,30,0,0,0,0,0,0,-4,0.866,2.2,65.23,1,740.0
2015,2,14,20,30,0,0,0,0,0,0,-5,0.866,3.0,63.230000000000004,1,740.0
2015,2,14,21,30,0,0,0,0,0,0,-5,0.866,3.6,56.17,1,740.0
2015,2,14,22,30,0,0,0,0,0,0,-6,0.866,3.5,53.72,1,740.0
2015,2,14,23,30,0,0,0,0,0,0,-6,0.866,3.0,56.79,1,740.0
2015,2,15,0,30,0,0,0,0,0,0,-6,0.866,2.4000000000000004,57.230000000000004,0,740.0
2015,2,15,1,30,0,0,0,0,0,0,-6,0.866,1.7000000000000002,62.86,0,740.0
2015,2,15,2,30,0,0,0,0,0,0,-6,0.866,1.2000000000000002,63.47,0,740.0
2015,2,15,3,30,0,0,0,0,0,0,-6,0.866,0.8,62.85,0,740.0
2015,2,15,4,30,0,0,0,0,0,0,-6,0.866,0.7000000000000001,61.26,-1,740.0
2015,2,15,5,30,0,0,0,0,0,0,-6,0.866,1.1,59.83,-1,740.0
2015,2,15,6,30,0,0,0,0,0,0,-7,0.866,2.0,63.61,-2,740.0
2015,2,15,7,30,32,448,78,32,448,78,-6,0.866,3.1,63.93,-1,740.0
2015,2,15,8,30,64,755,274,64,755,274,-5,0.866,3.9000000000000004,65.25,0,740.0
2015,2,15,9,30,112,653,390,83,878,458,-5,0.866,4.4,58.07,1,740.0
2015,2,15,10,30,178,592,495,96,938,599,-5,0.866,4.7,55.63,2,740.0
2015,2,15,11,30,287,330,484,114,944,680,-4,0.866,4.9,56.17,2,740.0
2015,2,15,12,30,294,334,499,124,935,696,-4,0.866,5.0,60.29,1,740.0
2015,2,15,13,30,279,75,322,122,912,647,-5,0.866,5.1000000000000005,63.59,0,740.0
2015,2,15,14,30,218,45,241,133,809,528,-5,0.866,5.2,66.08,0,740.0
2015,2,15,15,30,157,227,238,113,697,363,-6,0.866,5.4,68.51,-2,740.0
2015,2,15,16,30,16,0,16,71,508,170,-6,0.866,5.0,75.4,-4,740.0
2015,2,15,17,30,0,0,0,0,0,0,-7,0.866,4.3,76.24,-5,740.0
2015,2,15,18,30,0,0,0,0,0,0,-8,0.866,3.6,77.7,-6,740.0
2015,2,15,19,30,0,0,0,0,0,0,-8,0.866,2.8000000000000003,80.31,-6,740.0
2015,2,15,20,30,0,0,0,0,0,0,-9,0.866,2.0,78.0,-7,740.0
2015,2,15,21,30,0,0,0,0,0,0,-9,0.866,1.3,76.93,-7,740.0
2015,2,15,22,30,0,0,0,0,0,0,-9,0.866,0.7000000000000001,82.23,-7,740.0
2015,2,15,23,30,0,0,0,0,0,0,-9,0.866,0.4,80.85000000000001,-7,740.0
2015,2,16,0,30,0,0,0,0,0,0,-9,0.866,0.6000000000000001,79.27,-7,740.0
2015,2,16,1,30,0,0,0,0,0,0,-10,0.866,0.9,72.81,-7,740.0
2015,2,16,2,30,0,0,0,0,0,0,-10,0.866,1.2000000000000002,71.74,-7,740.0
2015,2,16,3,30,0,0,0,0,0,0,-10,0.866,1.4000000000000001,71.11,-7,740.0
2015,2,16,4,30,0,0,0,0,0,0,-10,0.866,1.6,72.17,-7,740.0
2015,2,16,5,30,0,0,0,0,0,0,-10,0.866,1.9000000000000001,73.32000000000001,-7,740.0
2015,2,16,6,30,0,0,0,0,0,0,-9,0.866,2.1,79.83,-7,740.0
2015,2,16,7,30,19,0,19,45,321,79,-10,0.866,2.7,73.2,-7,740.0
2015,2,16,8,30,72,0,72,94,642,276,-10,0.866,3.5,72.3,-6,740.0
2015,2,16,9,30,161,19,170,126,783,464,-10,0.866,3.9000000000000004,64.77,-6,740.0
2015,2,16,10,30,268,152,350,142,865,610,-10,0.866,4.0,63.42,-6,740.0
2015,2,16,11,30,299,278,467,152,901,696,-11,0.866,4.0,62.51,-6,740.0
2015,2,16,12,30,284,54,318,148,918,716,-11,0.866,4.0,61.59,-6,740.0
2015,2,16,13,30,291,209,412,139,908,665,-11,0.866,4.1000000000000005,65.66,-6,740.0
2015,2,16,14,30,212,45,234,123,867,550,-11,0.866,4.1000000000000005,65.07000000000001,-7,740.0
2015,2,16,15,30,162,123,207,98,781,382,-11,0.866,3.8000000000000003,64.75,-7,740.0
2015,2,16,16,30,77,51,88,63,598,183,-11,0.866,3.1,68.89,-8,740.0
2015,2,16,17,30,0,0,0,0,0,0,-12,0.866,2.3000000000000003,70.77,-9,740.0
2015,2,16,18,30,0,0,0,0,0,0,-12,0.866,1.9000000000000001,73.62,-10,740.0
2015,2,16,19,30,0,0,0,0,0,0,-13,0.866,1.7000000000000002,71.26,-10,740.0
2015,2,16,20,30,0,0,0,0,0,0,-13,0.866,1.5,68.83,-10,740.0
2015,2,16,21,30,0,0,0,0,0,0,-14,0.866,1.2000000000000002,66.76,-10,740.0
2015,2,16,22,30,0,0,0,0,0,0,-14,0.866,1.0,64.51,-10,740.0
2015,2,16,23,30,0,0,0,0,0,0,-15,0.866,1.0,66.52,-11,740.0
2015,2,17,0,30,0,0,0,0,0,0,-15,0.866,1.0,67.94,-11,740.0
2015,2,17,1,30,0,0,0,0,0,0,-16,0.866,1.1,65.47,-12,740.0
2015,2,17,2,30,0,0,0,0,0,0,-16,0.866,1.4000000000000001,68.29,-12,740.0
2015,2,17,3,30,0,0,0,0,0,0,-17,0.866,1.7000000000000002,66.35,-13,740.0
2015,2,17,4,30,0,0,0,0,0,0,-17,0.866,1.8,64.28,-13,740.0
2015,2,17,5,30,0,0,0,0,0,0,-17,0.866,1.8,62.5,-12,740.0
2015,2,17,6,30,0,0,0,0,0,0,-17,0.866,2.0,58.34,-11,740.0
2015,2,17,7,30,28,636,98,28,636,98,-17,0.866,3.0,46.75,-9,740.0
2015,2,17,8,30,49,895,307,49,895,307,-16,0.866,4.2,44.5,-7,740.0
2015,2,17,9,30,63,995,497,63,995,497,-15,0.866,4.800000000000001,41.93,-5,740.0
2015,2,17,10,30,73,1040,641,73,1040,641,-15,0.866,5.0,40.15,-4,740.0
2015,2,17,11,30,79,1058,724,79,1058,724,-14,0.866,5.1000000000000005,39.19,-3,740.0
2015,2,17,12,30,80,1061,740,80,1061,740,-14,0.866,5.1000000000000005,38.42,-3,740.0
2015,2,17,13,30,77,1046,688,77,1046,688,-13,0.866,5.0,40.21,-3,740.0
2015,2,17,14,30,148,630,462,70,1010,572,-13,0.866,4.5,41.5,-3,740.0
2015,2,17,15,30,59,940,404,59,940,404,-13,0.866,3.5,45.63,-4,740.0
2015,2,17,16,30,41,787,202,41,787,202,-13,0.866,2.2,52.61,-6,740.0
2015,2,17,17,30,0,0,0,0,0,0,-14,0.866,1.9000000000000001,53.64,-8,740.0
2015,2,17,18,30,0,0,0,0,0,0,-16,0.866,2.3000000000000003,52.58,-9,740.0
2015,2,17,19,30,0,0,0,0,0,0,-16,0.866,2.5,54.18,-9,740.0
2015,2,17,20,30,0,0,0,0,0,0,-16,0.866,2.4000000000000004,52.75,-10,740.0
2015,2,17,21,30,0,0,0,0,0,0,-16,0.866,2.1,52.65,-9,740.0
2015,2,17,22,30,0,0,0,0,0,0,-16,0.866,1.9000000000000001,50.22,-9,740.0
2015,2,17,23,30,0,0,0,0,0,0,-16,0.866,1.8,50.78,-9,740.0
2015,2,18,0,30,0,0,0,0,0,0,-16,0.866,1.6,51.96,-9,740.0
2015,2,18,1,30,0,0,0,0,0,0,-15,0.866,1.5,54.28,-9,740.0
2015,2,18,2,30,0,0,0,0,0,0,-15,0.866,1.5,55.03,-9,740.0
2015,2,18,3,30,0,0,0,0,0,0,-15,0.866,1.5,55.42,-9,740.0
2015,2,18,4,30,0,0,0,0,0,0,-15,0.866,1.6,54.84,-9,740.0
2015,2,18,5,30,0,0,0,0,0,0,-15,0.866,1.8,54.59,-9,740.0
2015,2,18,6,30,0,0,0,0,0,0,-15,0.866,2.2,51.13,-8,740.0
2015,2,18,7,30,27,628,99,27,628,99,-14,0.866,3.2,45.68,-5,740.0
2015,2,18,8,30,47,881,304,47,881,304,-12,0.866,4.3,42.24,-2,740.0
2015,2,18,9,30,60,978,491,60,978,491,-10,0.866,4.7,44.980000000000004,0,740.0
2015,2,18,10,30,68,1023,632,68,1023,632,-9,0.866,4.6000000000000005,46.53,1,740.0
2015,2,18,11,30,73,1044,714,73,1044,714,-8,0.866,4.5,46.67,2,740.0
2015,2,18,12,30,74,1047,731,74,1047,731,-7,0.866,4.2,45.910000000000004,3,740.0
2015,2,18,13,30,72,1034,680,72,1034,680,-6,0.866,3.8000000000000003,44.68,3,740.0
2015,2,18,14,30,66,1000,567,66,1000,567,-6,0.866,3.1,49.65,3,740.0
2015,2,18,15,30,55,932,402,55,932,402,-5,0.866,1.9000000000000001,56.04,1,740.0
2015,2,18,16,30,39,785,203,39,785,203,-4,0.866,1.0,70.48,-1,740.0
2015,2,18,17,30,11,304,17,11,304,17,-7,0.866,0.8,66.73,-2,740.0
2015,2,18,18,30,0,0,0,0,0,0,-8,0.866,1.0,67.24,-3,740.0
2015,2,18,19,30,0,0,0,0,0,0,-8,0.866,1.6,64.62,-4,740.0
2015,2,18,20,30,0,0,0,0,0,0,-9,0.866,2.3000000000000003,67.78,-5,740.0
2015,2,18,21,30,0,0,0,0,0,0,-9,0.866,2.9000000000000004,66.61,-4,740.0
2015,2,18,22,30,0,0,0,0,0,0,-9,0.866,3.3000000000000003,61.4,-4,740.0
2015,2,18,23,30,0,0,0,0,0,0,-9,0.866,3.6,61.39,-4,740.0
2015,2,19,0,30,0,0,0,0,0,0,-9,0.866,3.8000000000000003,61.980000000000004,-4,740.0
2015,2,19,1,30,0,0,0,0,0,0,-9,0.866,3.9000000000000004,62.870000000000005,-4,740.0
2015,2,19,2,30,0,0,0,0,0,0,-8,0.866,3.8000000000000003,63.440000000000005,-4,740.0
2015,2,19,3,30,0,0,0,0,0,0,-8,0.866,3.6,63.47,-4,740.0
2015,2,19,4,30,0,0,0,0,0,0,-9,0.866,3.3000000000000003,63.06,-4,740.0
2015,2,19,5,30,0,0,0,0,0,0,-9,0.866,3.1,62.59,-4,740.0
2015,2,19,6,30,0,0,0,0,0,0,-9,0.866,3.1,57.72,-3,740.0
2015,2,19,7,30,28,644,104,28,644,104,-8,0.866,3.4000000000000004,54.44,-1,740.0
2015,2,19,8,30,48,887,311,48,887,311,-6,0.866,4.2,51.74,1,740.0
2015,2,19,9,30,61,984,499,61,984,499,-6,0.866,5.300000000000001,42.65,4,740.0
2015,2,19,10,30,72,1026,641,72,1026,641,-6,0.866,5.800000000000001,40.64,5,740.0
2015,2,19,11,30,79,1041,723,79,1041,723,-6,0.866,5.7,38.76,6,740.0
2015,2,19,12,30,117,895,683,81,1041,739,-5,0.866,5.2,39.18,7,740.0
2015,2,19,13,30,118,853,624,78,1029,689,-5,0.866,4.4,37.31,7,740.0
2015,2,19,14,30,71,998,576,71,998,576,-5,0.866,3.2,40.87,6,740.0
2015,2,19,15,30,67,778,359,60,930,409,-4,0.866,1.7000000000000002,51.6,4,740.0
2015,2,19,16,30,50,576,172,43,777,207,-2,0.866,0.9,70.38,1,740.0
2015,2,19,17,30,16,0,16,12,282,19,-6,0.866,0.9,62.120000000000005,0,740.0
2015,2,19,18,30,0,0,0,0,0,0,-7,0.866,1.1,58.56,-1,740.0
2015,2,19,19,30,0,0,0,0,0,0,-7,0.866,1.6,61.89,-2,740.0
2015,2,19,20,30,0,0,0,0,0,0,-7,0.866,1.9000000000000001,65.48,-3,740.0
2015,2,19,21,30,0,0,0,0,0,0,-7,0.866,2.2,64.32000000000001,-3,740.0
2015,2,19,22,30,0,0,0,0,0,0,-8,0.866,2.5,63.18,-3,740.0
2015,2,19,23,30,0,0,0,0,0,0,-8,0.866,2.7,62.14,-3,740.0
2015,2,20,0,30,0,0,0,0,0,0,-8,0.866,2.6,61.54,-3,740.0
2015,2,20,1,30,0,0,0,0,0,0,-8,0.866,2.3000000000000003,61.550000000000004,-3,740.0
2015,2,20,2,30,0,0,0,0,0,0,-8,0.866,1.9000000000000001,66.3,-3,740.0
2015,2,20,3,30,0,0,0,0,0,0,-8,0.866,1.7000000000000002,65.25,-4,740.0
2015,2,20,4,30,0,0,0,0,0,0,-8,0.866,1.6,68.44,-4,730.0
2015,2,20,5,30,0,0,0,0,0,0,-9,0.866,1.6,67.0,-5,730.0
2015,2,20,6,30,0,0,0,0,0,0,-9,0.866,1.7000000000000002,57.410000000000004,-3,730.0
2015,2,20,7,30,33,562,103,33,562,103,-7,0.866,1.9000000000000001,55.35,-1,730.0
2015,2,20,8,30,60,817,306,60,817,306,-6,0.866,2.2,51.68,1,730.0
2015,2,20,9,30,81,913,491,81,913,491,-6,0.866,2.4000000000000004,45.61,3,730.0
2015,2,20,10,30,102,943,630,102,943,630,-6,0.866,2.1,43.71,4,730.0
2015,2,20,11,30,143,818,654,117,952,711,-5,0.866,1.8,45.14,4,730.0
2015,2,20,12,30,71,0,71,128,936,724,-4,0.866,2.2,52.84,3,730.0
2015,2,20,13,30,132,5,135,132,900,671,-3,0.866,3.8000000000000003,72.91,1,730.0
2015,2,20,14,30,247,214,357,146,796,552,-2,0.866,5.1000000000000005,80.63,0,730.0
2015,2,20,15,30,172,143,227,114,724,390,-4,0.866,4.3,74.37,-1,730.0
2015,2,20,16,30,69,407,157,62,637,199,-4,0.866,2.5,80.23,-3,730.0
2015,2,20,17,30,20,0,20,14,223,20,-6,0.866,1.6,78.11,-4,730.0
2015,2,20,18,30,0,0,0,0,0,0,-7,0.866,1.6,79.01,-5,730.0
2015,2,20,19,30,0,0,0,0,0,0,-7,0.866,1.5,78.52,-5,740.0
2015,2,20,20,30,0,0,0,0,0,0,-6,0.866,1.1,80.24,-5,740.0
2015,2,20,21,30,0,0,0,0,0,0,-6,0.866,0.8,86.81,-5,740.0
2015,2,20,22,30,0,0,0,0,0,0,-7,0.866,0.6000000000000001,85.39,-6,740.0
2015,2,20,23,30,0,0,0,0,0,0,-7,0.866,0.5,90.07000000000001,-6,740.0
2015,2,21,0,30,0,0,0,0,0,0,-7,0.866,0.2,87.79,-7,740.0
2015,2,21,1,30,0,0,0,0,0,0,-8,0.866,0.1,92.10000000000001,-7,740.0
2015,2,21,2,30,0,0,0,0,0,0,-8,0.866,0.2,90.16,-8,730.0
2015,2,21,3,30,0,0,0,0,0,0,-8,0.866,0.30000000000000004,87.26,-8,730.0
2015,2,21,4,30,0,0,0,0,0,0,-9,0.866,0.30000000000000004,84.61,-8,730.0
2015,2,21,5,30,0,0,0,0,0,0,-9,0.866,0.4,82.47,-8,730.0
2015,2,21,6,30,0,0,0,0,0,0,-9,0.866,0.7000000000000001,74.92,-7,730.0
2015,2,21,7,30,51,215,78,44,460,103,-9,0.866,1.0,70.07000000000001,-5,730.0
2015,2,21,8,30,98,482,245,79,752,309,-9,0.866,1.0,63.160000000000004,-3,730.0
2015,2,21,9,30,90,782,446,98,883,499,-9,0.866,0.9,52.51,-2,730.0
2015,2,21,10,30,168,675,550,108,950,645,-9,0.866,0.9,50.5,-2,730.0
2015,2,21,11,30,281,45,309,116,975,729,-10,0.866,1.3,50.36,-2,730.0
2015,2,21,12,30,42,0,42,119,975,745,-9,0.866,1.8,52.120000000000005,-2,730.0
2015,2,21,13,30,277,386,509,119,951,692,-9,0.866,2.3000000000000003,54.33,-2,730.0
2015,2,21,14,30,235,65,268,118,885,573,-8,0.866,3.0,60.65,-3,730.0
2015,2,21,15,30,71,0,71,106,769,402,-8,0.866,4.0,72.01,-4,730.0
2015,2,21,16,30,85,42,94,74,570,200,-8,0.866,5.1000000000000005,83.28,-6,740.0
2015,2,21,17,30,9,0,9,17,94,20,-9,0.866,5.9,84.08,-8,740.0
2015,2,21,18,30,0,0,0,0,0,0,-10,0.866,6.0,87.38,-9,740.0
2015,2,21,19,30,0,0,0,0,0,0,-12,0.866,5.2,82.84,-11,740.0
2015,2,21,20,30,0,0,0,0,0,0,-14,0.866,3.9000000000000004,78.43,-12,740.0
2015,2,21,21,30,0,0,0,0,0,0,-15,0.866,2.8000000000000003,75.60000000000001,-13,740.0
2015,2,21,22,30,0,0,0,0,0,0,-16,0.866,2.2,75.4,-14,740.0
2015,2,21,23,30,0,0,0,0,0,0,-17,0.866,2.0,71.78,-14,740.0
2015,2,22,0,30,0,0,0,0,0,0,-17,0.866,2.1,69.34,-14,740.0
2015,2,22,1,30,0,0,0,0,0,0,-17,0.866,2.3000000000000003,68.83,-14,740.0
2015,2,22,2,30,0,0,0,0,0,0,-17,0.866,2.5,68.62,-14,740.0
2015,2,22,3,30,0,0,0,0,0,0,-17,0.866,2.6,74.03,-14,740.0
2015,2,22,4,30,0,0,0,0,0,0,-17,0.866,2.6,72.54,-14,740.0
2015,2,22,5,30,0,0,0,0,0,0,-18,0.866,2.5,70.52,-15,740.0
2015,2,22,6,30,0,0,0,0,0,0,-18,0.866,2.6,63.410000000000004,-14,740.0
2015,2,22,7,30,17,0,17,52,408,106,-18,0.866,2.9000000000000004,65.26,-13,740.0
2015,2,22,8,30,83,0,83,98,685,311,-17,0.866,3.2,61.46,-13,740.0
2015,2,22,9,30,214,226,318,131,802,500,-17,0.866,3.2,57.36,-12,740.0
2015,2,22,10,30,232,457,492,157,853,643,-17,0.866,3.3000000000000003,58.980000000000004,-12,740.0
2015,2,22,11,30,326,204,455,173,876,727,-17,0.866,3.4000000000000004,60.51,-12,740.0
2015,2,22,12,30,321,300,515,171,888,745,-16,0.866,3.4000000000000004,61.940000000000005,-11,740.0
2015,2,22,13,30,308,222,443,156,885,694,-16,0.866,3.4000000000000004,62.85,-11,740.0
2015,2,22,14,30,254,187,351,137,847,577,-16,0.866,3.4000000000000004,63.01,-12,740.0
2015,2,22,15,30,142,448,316,113,755,407,-16,0.866,3.4000000000000004,62.56,-12,740.0
2015,2,22,16,30,55,0,55,78,562,204,-17,0.866,3.3000000000000003,66.29,-13,740.0
2015,2,22,17,30,6,0,6,19,108,23,-17,0.866,3.1,68.44,-14,740.0
2015,2,22,18,30,0,0,0,0,0,0,-18,0.866,3.0,70.4,-15,740.0
2015,2,22,19,30,0,0,0,0,0,0,-18,0.866,2.8000000000000003,67.43,-15,740.0
2015,2,22,20,30,0,0,0,0,0,0,-19,0.866,2.8000000000000003,70.65,-15,740.0
2015,2,22,21,30,0,0,0,0,0,0,-19,0.866,2.9000000000000004,69.03,-16,740.0
2015,2,22,22,30,0,0,0,0,0,0,-19,0.866,3.0,67.7,-16,740.0
2015,2,22,23,30,0,0,0,0,0,0,-19,0.866,2.9000000000000004,67.34,-16,740.0
2015,2,23,0,30,0,0,0,0,0,0,-19,0.866,2.8000000000000003,67.47,-15,740.0
2015,2,23,1,30,0,0,0,0,0,0,-19,0.866,2.7,67.64,-15,740.0
2015,2,23,2,30,0,0,0,0,0,0,-19,0.866,2.5,68.08,-15,740.0
2015,2,23,3,30,0,0,0,0,0,0,-19,0.866,2.3000000000000003,67.98,-16,740.0
2015,2,23,4,30,0,0,0,0,0,0,-19,0.866,2.2,68.23,-15,740.0
2015,2,23,5,30,0,0,0,0,0,0,-19,0.866,2.1,63.56,-15,740.0
2015,2,23,6,30,0,0,0,0,0,0,-19,0.866,2.2,59.02,-14,740.0
2015,2,23,7,30,50,28,54,38,563,116,-18,0.866,2.4000000000000004,54.56,-12,740.0
2015,2,23,8,30,127,44,141,63,828,324,-15,0.866,2.2,56.24,-8,740.0
2015,2,23,9,30,211,277,340,79,935,513,-11,0.866,1.2000000000000002,58.6,-6,740.0
2015,2,23,10,30,224,490,506,90,983,656,-9,0.866,0.9,60.7,-4,740.0
2015,2,23,11,30,242,577,610,98,1003,738,-8,0.866,1.9000000000000001,62.25,-3,740.0
2015,2,23,12,30,267,507,597,101,1004,755,-7,0.866,3.3000000000000003,64.42,-3,740.0
2015,2,23,13,30,256,452,533,98,989,704,-7,0.866,3.9000000000000004,68.45,-4,740.0
2015,2,23,14,30,88,957,590,88,957,590,-8,0.866,3.8000000000000003,72.14,-4,740.0
2015,2,23,15,30,71,893,422,71,893,422,-8,0.866,3.0,71.22,-4,740.0
2015,2,23,16,30,49,751,220,49,751,220,-8,0.866,1.7000000000000002,80.54,-6,740.0
2015,2,23,17,30,16,310,28,16,310,28,-11,0.866,1.0,83.65,-9,740.0
2015,2,23,18,30,0,0,0,0,0,0,-12,0.866,1.4000000000000001,79.19,-10,740.0
2015,2,23,19,30,0,0,0,0,0,0,-13,0.866,1.7000000000000002,82.68,-11,740.0
2015,2,23,20,30,0,0,0,0,0,0,-13,0.866,1.5,83.05,-12,740.0
2015,2,23,21,30,0,0,0,0,0,0,-13,0.866,1.5,81.52,-12,740.0
2015,2,23,22,30,0,0,0,0,0,0,-14,0.866,1.6,74.58,-12,740.0
2015,2,23,23,30,0,0,0,0,0,0,-16,0.866,1.7000000000000002,62.63,-12,740.0
2015,2,24,0,30,0,0,0,0,0,0,-19,0.866,1.7000000000000002,47.95,-12,740.0
2015,2,24,1,30,0,0,0,0,0,0,-23,0.866,1.6,32.11,-11,740.0
2015,2,24,2,30,0,0,0,0,0,0,-25,0.866,1.5,26.28,-11,740.0
2015,2,24,3,30,0,0,0,0,0,0,-27,0.866,1.2000000000000002,21.64,-10,740.0
2015,2,24,4,30,0,0,0,0,0,0,-27,0.866,1.0,20.22,-10,740.0
2015,2,24,5,30,0,0,0,0,0,0,-27,0.866,1.1,20.32,-10,740.0
2015,2,24,6,30,0,0,0,0,0,0,-26,0.866,1.3,22.7,-9,740.0
2015,2,24,7,30,32,687,130,32,687,130,-21,0.866,1.6,28.91,-7,740.0
2015,2,24,8,30,52,902,341,52,902,341,-17,0.866,1.5,29.12,-3,740.0
2015,2,24,9,30,65,987,529,65,987,529,-12,0.866,0.9,39.18,-1,740.0
2015,2,24,10,30,74,1029,671,74,1029,671,-9,0.866,0.8,48.410000000000004,0,740.0
2015,2,24,11,30,85,1037,753,85,1037,753,-8,0.866,0.8,53.050000000000004,0,740.0
2015,2,24,12,30,88,1037,768,88,1037,768,-8,0.866,0.7000000000000001,49.64,0,740.0
2015,2,24,13,30,87,1020,716,87,1020,716,-8,0.866,0.7000000000000001,46.33,1,740.0
2015,2,24,14,30,85,971,599,85,971,599,-8,0.866,0.7000000000000001,47.06,1,740.0
2015,2,24,15,30,73,894,428,73,894,428,-7,0.866,0.6000000000000001,51.56,0,740.0
2015,2,24,16,30,53,738,224,53,738,224,-6,0.866,0.4,67.9,-1,740.0
2015,2,24,17,30,17,289,30,17,289,30,-9,0.866,0.6000000000000001,61.89,-3,740.0
2015,2,24,18,30,0,0,0,0,0,0,-10,0.866,1.1,67.11,-6,740.0
2015,2,24,19,30,0,0,0,0,0,0,-10,0.866,1.6,72.4,-7,740.0
2015,2,24,20,30,0,0,0,0,0,0,-10,0.866,2.1,73.05,-6,740.0
2015,2,24,21,30,0,0,0,0,0,0,-9,0.866,2.6,74.26,-6,740.0
2015,2,24,22,30,0,0,0,0,0,0,-9,0.866,3.1,68.86,-6,740.0
2015,2,24,23,30,0,0,0,0,0,0,-9,0.866,3.4000000000000004,68.63,-6,730.0
2015,2,25,0,30,0,0,0,0,0,0,-9,0.866,3.5,63.39,-5,730.0
2015,2,25,1,30,0,0,0,0,0,0,-9,0.866,3.5,64.77,-5,730.0
2015,2,25,2,30,0,0,0,0,0,0,-9,0.866,3.2,69.26,-5,730.0
2015,2,25,3,30,0,0,0,0,0,0,-9,0.866,2.9000000000000004,69.06,-6,730.0
2015,2,25,4,30,0,0,0,0,0,0,-9,0.866,2.5,69.7,-6,730.0
2015,2,25,5,30,0,0,0,0,0,0,-9,0.866,2.5,70.17,-6,730.0
2015,2,25,6,30,0,0,0,0,0,0,-9,0.866,2.9000000000000004,65.85,-5,730.0
